,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2554,2554,2954.0,0.0,0.0,0.0,0.0,18,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,50.0,892.7000122,0.0
2555,2555,885.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,60.0,487.75,0.0
2556,2556,4474.0,1.0,0.0,1.0,0.0,45,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,84.55000305,3713.949951,0.0
2557,2557,2034.0,1.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.45000076,141.6999969,0.0
2558,2558,2735.0,0.0,0.0,0.0,0.0,38,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.04999924,678.2000122,0.0
2559,2559,4214.0,1.0,0.0,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,115.5500031,8425.299805,0.0
2560,2560,4165.0,1.0,0.0,0.0,0.0,46,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,93.69999695,4154.799805,1.0
2561,2561,1621.0,0.0,0.0,1.0,1.0,71,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,99.0,7061.649902,0.0
2562,2562,134.0,1.0,0.0,1.0,1.0,66,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,50.54999924,3364.550049,0.0
2563,2563,2589.0,1.0,1.0,0.0,0.0,25,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,105.9499969,2655.25,1.0
2564,2564,1622.0,1.0,0.0,0.0,0.0,18,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,82.0,1425.449951,1.0
2565,2565,4063.0,0.0,0.0,1.0,1.0,13,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,25.0,332.5,0.0
2566,2566,1618.0,0.0,0.0,1.0,1.0,65,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,91.55000305,5963.950195,0.0
2567,2567,210.0,1.0,0.0,1.0,0.0,60,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,95.75,5742.899902,1.0
2568,2568,1102.0,1.0,0.0,1.0,1.0,15,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.35000038,278.8500061,0.0
2569,2569,4202.0,0.0,0.0,1.0,0.0,72,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,24.85000038,1871.849976,0.0
2570,2570,4835.0,1.0,0.0,1.0,0.0,30,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,94.05000305,2866.449951,1.0
2571,2571,4187.0,0.0,0.0,1.0,1.0,42,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.4000015,4303.649902,0.0
2572,2572,4616.0,0.0,0.0,1.0,0.0,71,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,1753.0,0.0
2573,2573,2040.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,54.75,54.75,1.0
2574,2574,1645.0,1.0,1.0,0.0,0.0,39,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,95.65000153,3759.050049,1.0
2575,2575,2632.0,0.0,0.0,0.0,0.0,35,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,617.6500244,0.0
2576,2576,522.0,0.0,0.0,1.0,1.0,53,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,108.25,5935.100098,0.0
2577,2577,2480.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,94.59999847,94.59999847,1.0
2578,2578,178.0,0.0,1.0,1.0,1.0,31,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,98.90000153,2911.300049,1.0
2579,2579,2181.0,1.0,0.0,0.0,0.0,48,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,20.14999962,982.9500122,0.0
2580,2580,3942.0,0.0,1.0,0.0,1.0,30,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,101.3000031,2974.5,0.0
2581,2581,195.0,1.0,0.0,0.0,0.0,10,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,198.6999969,0.0
2582,2582,3638.0,0.0,0.0,0.0,1.0,12,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.3000031,1275.650024,0.0
2583,2583,3279.0,0.0,1.0,0.0,0.0,57,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,69.84999847,4003.0,0.0
2584,2584,1992.0,0.0,0.0,1.0,0.0,58,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,65.25,3791.600098,0.0
2585,2585,4848.0,0.0,0.0,0.0,0.0,37,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.79999924,813.2999878,0.0
2586,2586,514.0,0.0,0.0,1.0,1.0,44,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.60000038,780.25,0.0
2587,2587,2961.0,1.0,0.0,0.0,1.0,27,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.04999924,552.9000244,0.0
2588,2588,2926.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,49.40000153,408.25,0.0
2589,2589,3849.0,1.0,1.0,0.0,0.0,3,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.05000305,231.8000031,1.0
2590,2590,2259.0,0.0,1.0,1.0,0.0,25,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,88.40000153,2191.149902,0.0
2591,2591,4265.0,0.0,0.0,1.0,1.0,57,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,100.5999985,5611.700195,0.0
2592,2592,1887.0,0.0,0.0,0.0,0.0,12,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.45000076,246.25,0.0
2593,2593,475.0,0.0,0.0,1.0,1.0,62,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.29999924,1296.150024,0.0
2594,2594,1549.0,0.0,0.0,1.0,0.0,65,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,107.6500015,7082.850098,0.0
2595,2595,624.0,0.0,0.0,1.0,0.0,71,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,80.44999695,5662.25,0.0
2596,2596,2950.0,0.0,0.0,1.0,1.0,21,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,58.84999847,1215.449951,0.0
2597,2597,3006.0,1.0,0.0,1.0,0.0,71,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,109.5999985,7854.149902,0.0
2598,2598,4240.0,0.0,0.0,0.0,0.0,7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,75.15000153,525.0,0.0
2599,2599,3241.0,0.0,0.0,0.0,0.0,72,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,73.0,5265.200195,0.0
2600,2600,1100.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.09999847,70.09999847,0.0
2601,2601,3936.0,0.0,0.0,1.0,1.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,98.65000153,7129.450195,0.0
2602,2602,559.0,0.0,0.0,1.0,1.0,64,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,111.4499969,7266.950195,0.0
2603,2603,74.0,0.0,0.0,0.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,114.9000015,8496.700195,0.0
2604,2604,3290.0,0.0,0.0,0.0,0.0,29,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,100.5500031,2878.75,0.0
2605,2605,861.0,0.0,0.0,0.0,0.0,13,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,20.39999962,261.2999878,0.0
2606,2606,756.0,0.0,0.0,0.0,0.0,31,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,104.3499985,3205.600098,0.0
2607,2607,2810.0,1.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.75,69.75,1.0
2608,2608,2165.0,1.0,0.0,1.0,1.0,7,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,34.5,279.25,1.0
2609,2609,2220.0,1.0,0.0,1.0,0.0,61,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.5500031,6281.450195,1.0
2610,2610,2642.0,0.0,0.0,0.0,1.0,39,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,30.10000038,1131.300049,1.0
2611,2611,3021.0,1.0,0.0,1.0,0.0,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.30000305,738.2000122,1.0
2612,2612,4174.0,0.0,0.0,1.0,1.0,14,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,80.44999695,1137.050049,0.0
2613,2613,66.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,80.19999695,80.19999695,1.0
2614,2614,1688.0,0.0,0.0,1.0,1.0,67,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,94.34999847,6341.450195,1.0
2615,2615,4676.0,0.0,0.0,0.0,0.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,91.34999847,6697.200195,0.0
2616,2616,3854.0,1.0,0.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.59999847,260.7999878,1.0
2617,2617,2291.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.60000038,19.60000038,1.0
2618,2618,521.0,1.0,0.0,1.0,1.0,25,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19.89999962,505.4500122,0.0
2619,2619,1681.0,0.0,1.0,0.0,0.0,33,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,110.4499969,3655.449951,1.0
2620,2620,3967.0,1.0,0.0,0.0,0.0,18,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,68.34999847,1299.800049,0.0
2621,2621,4426.0,1.0,0.0,1.0,0.0,71,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,79.09999847,5564.850098,0.0
2622,2622,2698.0,1.0,1.0,1.0,1.0,28,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,51.0,1381.800049,0.0
2623,2623,1563.0,0.0,0.0,0.0,1.0,2,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.55000305,188.1000061,0.0
2624,2624,403.0,1.0,0.0,1.0,1.0,17,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,66.69999695,1077.050049,0.0
2625,2625,437.0,1.0,0.0,0.0,0.0,56,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,86.40000153,4922.399902,0.0
2626,2626,2299.0,0.0,0.0,1.0,0.0,60,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,50.04999924,2911.5,0.0
2627,2627,2121.0,0.0,0.0,0.0,0.0,33,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,25.70000076,826.0999756,0.0
2628,2628,1365.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,83.40000153,83.40000153,0.0
2629,2629,2541.0,1.0,0.0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.69999695,140.6999969,1.0
2630,2630,5.0,1.0,0.0,1.0,0.0,63,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,84.65000153,5377.799805,0.0
2631,2631,3487.0,1.0,1.0,1.0,0.0,7,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,99.25,665.4500122,1.0
2632,2632,4548.0,0.0,0.0,0.0,0.0,55,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,64.75,3617.100098,0.0
2633,2633,2444.0,0.0,0.0,1.0,0.0,65,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,100.1500015,6643.5,0.0
2634,2634,3493.0,1.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,84.80000305,84.80000305,1.0
2635,2635,5023.0,1.0,0.0,0.0,0.0,63,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,25.25,1559.300049,0.0
2636,2636,448.0,0.0,1.0,1.0,0.0,70,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,113.0,7987.600098,0.0
2637,2637,3904.0,0.0,0.0,1.0,1.0,36,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,40.65000153,1547.349976,0.0
2638,2638,3444.0,1.0,0.0,0.0,0.0,52,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,105.0,5426.850098,1.0
2639,2639,1191.0,1.0,0.0,0.0,0.0,22,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,54.45000076,1127.349976,1.0
2640,2640,2197.0,1.0,0.0,0.0,0.0,22,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,94.94999695,2142.800049,0.0
2641,2641,4208.0,0.0,1.0,0.0,0.0,5,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,59.90000153,287.8500061,0.0
2642,2642,1058.0,0.0,0.0,1.0,0.0,47,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,85.30000305,4045.649902,1.0
2643,2643,1793.0,0.0,0.0,0.0,0.0,33,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,83.34999847,2757.850098,1.0
2644,2644,962.0,1.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,33.5,600.0,1.0
2645,2645,4331.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.79999924,19.79999924,0.0
2646,2646,2979.0,1.0,0.0,0.0,0.0,56,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,81.80000305,4534.450195,0.0
2647,2647,2516.0,0.0,0.0,0.0,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,40.90000153,0.0
2648,2648,3102.0,1.0,0.0,0.0,0.0,35,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,59.59999847,2094.899902,0.0
2649,2649,1506.0,0.0,0.0,1.0,0.0,64,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,25.0,1584.800049,0.0
2650,2650,2845.0,0.0,0.0,0.0,0.0,15,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,84.34999847,1302.650024,0.0
2651,2651,2460.0,1.0,0.0,0.0,0.0,24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,90.34999847,2238.5,1.0
2652,2652,2379.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,55.54999924,55.54999924,0.0
2653,2653,4764.0,0.0,0.0,1.0,1.0,70,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,75.34999847,5437.75,0.0
2654,2654,1335.0,1.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,90.75,90.75,1.0
2655,2655,4814.0,0.0,0.0,0.0,1.0,4,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,89.59999847,365.6499939,1.0
2656,2656,2167.0,0.0,0.0,0.0,0.0,39,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,59.29999924,2209.149902,0.0
2657,2657,1658.0,0.0,0.0,0.0,0.0,29,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,66.09999847,1912.150024,0.0
2658,2658,3796.0,0.0,0.0,1.0,1.0,14,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,18.79999924,255.5500031,0.0
2659,2659,1583.0,0.0,0.0,0.0,0.0,61,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,86.44999695,5175.299805,0.0
2660,2660,2858.0,1.0,0.0,0.0,1.0,13,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.09999847,670.6500244,0.0
2661,2661,4440.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,47.40000153,3177.25,0.0
2662,2662,4252.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,49.25,90.34999847,1.0
2663,2663,2599.0,0.0,0.0,1.0,0.0,59,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,109.1500015,6557.75,0.0
2664,2664,3161.0,1.0,0.0,1.0,1.0,62,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,94.94999695,5791.850098,0.0
2665,2665,4160.0,1.0,1.0,1.0,0.0,33,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,93.55000305,3055.5,0.0
2666,2666,4282.0,1.0,0.0,0.0,1.0,66,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,79.5,5196.100098,0.0
2667,2667,4293.0,0.0,0.0,0.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,115.0500031,8405.0,0.0
2668,2668,3479.0,1.0,0.0,0.0,1.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.75,19.75,1.0
2669,2669,2329.0,0.0,0.0,0.0,0.0,19,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,95.15000153,1789.25,1.0
2670,2670,2261.0,0.0,0.0,1.0,1.0,51,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,95.15000153,5000.049805,0.0
2671,2671,2110.0,1.0,0.0,0.0,0.0,63,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,105.4000015,6713.200195,0.0
2672,2672,1038.0,1.0,0.0,0.0,0.0,27,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.10000038,562.5999756,0.0
2673,2673,4284.0,1.0,0.0,0.0,0.0,22,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,101.3499985,2317.100098,1.0
2674,2674,888.0,0.0,1.0,0.0,0.0,4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.04999924,91.44999695,0.0
2675,2675,2461.0,1.0,0.0,1.0,1.0,42,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,20.70000076,828.8499756,0.0
2676,2676,895.0,0.0,0.0,0.0,0.0,29,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.35000038,617.3499756,0.0
2677,2677,1276.0,0.0,0.0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.05000305,266.8999939,1.0
2678,2678,3576.0,1.0,0.0,0.0,0.0,30,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.70000076,625.0499878,0.0
2679,2679,3739.0,1.0,0.0,1.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.65000153,301.3999939,1.0
2680,2680,3557.0,1.0,0.0,1.0,1.0,71,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,85.44999695,6029.899902,0.0
2681,2681,4872.0,1.0,0.0,1.0,0.0,46,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,40.40000153,1842.699951,0.0
2682,2682,4756.0,1.0,0.0,0.0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.40000153,206.6000061,1.0
2683,2683,4144.0,0.0,0.0,0.0,0.0,7,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,79.65000153,604.7000122,1.0
2684,2684,2763.0,1.0,0.0,0.0,0.0,69,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,105.1999969,7386.049805,0.0
2685,2685,2927.0,0.0,0.0,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,100.6500015,7334.049805,0.0
2686,2686,2143.0,1.0,1.0,0.0,0.0,19,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,79.84999847,1471.75,1.0
2687,2687,2648.0,1.0,0.0,0.0,0.0,28,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,91.0,2626.149902,0.0
2688,2688,767.0,1.0,0.0,1.0,0.0,5,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,78.75,412.1000061,1.0
2689,2689,4362.0,0.0,1.0,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,116.75,8277.049805,0.0
2690,2690,1177.0,1.0,1.0,1.0,1.0,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,80.44999695,583.4500122,1.0
2691,2691,3884.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,59.09999847,369.25,0.0
2692,2692,2767.0,0.0,0.0,0.0,0.0,22,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49.79999924,1049.050049,0.0
2693,2693,1996.0,1.0,0.0,0.0,0.0,72,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.29999924,1414.800049,0.0
2694,2694,1207.0,1.0,0.0,1.0,1.0,8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.64999962,169.75,0.0
2695,2695,122.0,1.0,0.0,1.0,0.0,52,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,81.40000153,4354.450195,0.0
2696,2696,2778.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,38.90000153,2719.199951,0.0
2697,2697,3277.0,0.0,0.0,1.0,0.0,71,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,87.94999695,6365.350098,0.0
2698,2698,4153.0,1.0,0.0,0.0,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.85000038,51.59999847,0.0
2699,2699,4785.0,0.0,1.0,0.0,0.0,34,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,96.34999847,3190.25,0.0
2700,2700,1148.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.14999962,812.5,0.0
2701,2701,820.0,0.0,0.0,1.0,1.0,61,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.10000038,1143.800049,0.0
2702,2702,927.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,44.0,0.0
2703,2703,2387.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,50.09999847,50.09999847,1.0
